complex,simple,source 
"Die Polizei soll die Verbrecher aber nicht nur jagen dürfen. 
Die Polizei soll die Verbrecher auch wirklich jagen. 
Die Polizei darf nämlich auch jetzt schon viele Sachen.","Wir werden einen neuen Verlusttatbestand in das Staatsangehörigkeitsgesetz einfügen, wonach Deutsche, die eine weitere Staatsangehörigkeit besitzen, die deutsche Staatsangehörigkeit verlieren können, wenn ihnen die konkrete Beteiligung an Kampfhandlungen einer Terrormiliz im Ausland nachgewiesen werden kann.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/sicherheit/leichte-sprache-manchmal-muss-die-polizei-ins-internet
Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung einiger Passagen aus dem „Gabler Wirtschaftslexikon“ zur Definition von Marketing.,Ausführliche Erklärung:,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/marketing/dann-hat-die-firma-pech-dann-muss-sie-marketing-machen
"(…) Der Grundgedanke des Marketings ist die konsequente Ausrichtung des gesamten Unternehmens an den Bedürfnissen des Marktes. Heutzutage ist es unumstritten, dass auf wettbewerbsintensiven Märkten die Bedürfnisse der Nachfrager im Zentrum der Unternehmensführung stehen müssen. Marketing stellt somit eine unternehmerische Denkhaltung dar. Darüber hinaus ist Marketing eine unternehmerische Aufgabe, zu deren wichtigsten Herausforderungen das Erkennen von Marktveränderungen und Bedürfnisverschiebungen gehört, um rechtzeitig Wettbewerbsvorteile aufzubauen. (…) Darüber hinaus besteht eine weitere zentrale Aufgabe des Marketingmanagements darin, Möglichkeiten zur Nutzensteigerung zu identifizieren und den Nutzen für Kunden nachhaltig zu erhöhen.",Das ist Marketing:,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/marketing/dann-hat-die-firma-pech-dann-muss-sie-marketing-machen
"Eine Firma will ihr Produkt verkaufen.
Die Kunden wollen das Produkt kaufen.
Manchmal gibt es viele Produkte, aber nur wenige Kunden.
Dann hat die Firma Pech.
Dann muss sie Marketing machen.
Das heißt: Die Firma muss sich um ihre Kunden kümmern.
Die Firma muss sich fragen: Was wollen meine Kunden?
Denn manchmal haben die Kunden plötzlich neue Wünsche.
Das muss die Firma schnell verstehen.
Dann kann die Firma die neuen Wünsche schnell erfüllen.
Die Firma muss sich aber auch um ihr Produkt kümmern.
Die Firma muss sich fragen: Wie kann das Produkt besser werden?
Ein besseres Produkt können die Kunden besser gebrauchen.","(…) In den letzten Jahren hat sich diese dominant kundenorientierte Perspektive zugunsten weiterer Anspruchsgruppen des Unternehmens (z. B. Mitarbeiter, Anteilseigner, Staat, Umwelt) erweitert. Diese weite Definition des Marketings stellt die Gestaltung sämtlicher Austauschprozesse des Unternehmens mit den bestehenden Bezugsgruppen in den Mittelpunkt der Betrachtung und betont die Rolle des Marketings als umfassendes Leitkonzept der Unternehmensführung. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/marketing/dann-hat-die-firma-pech-dann-muss-sie-marketing-machen
"Aber das reicht nicht aus.
Heute muss sich die Firma um noch mehr Leute kümmern.
– Zum Beispiel um die Mitarbeiter.
– Oder um die Umwelt.
Die Firma muss immer fragen:
Was wollen die anderen?
Marketing ist heute sehr wichtig für die Firma.
Marketing ist auch wichtig für das Produkt.","Zur Erreichung der Ziele eines Unternehmens werden Marketingstrategien entwickelt, die operativ mithilfe der Marketing-Instrumente (…) umgesetzt werden. Dabei handelt es sich um die Instrumente Produkt-/Leistungs- (Product), Preis- (Price), Kommunikations- (Promotion) und Vertriebspolitik (Place).",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/marketing/dann-hat-die-firma-pech-dann-muss-sie-marketing-machen
"Marketing kümmert sich um vier Themen:
1. Wie mache ich das Produkt besser?
2. Wie mache ich den Preis besser?
3. Wie erzähle ich den Leuten von dem Produkt?
4. Wie verkaufe ich das Produkt?","(…) Diese aktivitätsbezogene Auffassung versteht Marketing somit als Bündel von marktgerichteten Maßnahmen, die dazu dienen, die absatzpolitischen Ziele eines Unternehmens zu erreichen. Dieses Verständnis hat bis heute seine Bedeutung erhalten.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/marketing/dann-hat-die-firma-pech-dann-muss-sie-marketing-machen
Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung einer Passage aus dem Bitcoin-Whitepaper des Erfinders mit dem Pseudonym Satoshi Nakamoto in der deutschen Übersetzung von Bitcoin.de.,Bitcoin: ein elektronisches Peer-to-Peer-Bezahlsystem,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reset/bitcoins-leichte-sprache
Das ist Bitcoin: Geld im Computer ohne Bank,"(…) Eine reine Peer-to-Peer-Version eines elektronischen Zahlungsverfahrens würde es ermöglichen, dass Online-Zahlungen von einer Partei direkt an eine andere gesendet werden, ohne über ein Finanzinstitut zu gehen. Digitale Signaturen bilden einen Teil der Lösung, aber die Hauptvorteile gehen verloren, wenn weiterhin eine vertrauenswürdige dritte Partei notwendig ist, um Double Spending (Mehrfachausgaben) zu verhindern. Wir schlagen eine Lösung für das Double-Spending-Problem vor, indem wir ein Peer-to-Peer-Netzwerk benutzen. Das Netzwerk gibt Transaktionen einen Zeitstempel, indem es sie in eine fortlaufende Kette von Hash-basierten Arbeitsbeweisen (Proof of Work) hasht und so eine Aufzeichnung erzeugt, die nicht geändert werden kann, ohne den Proof of Work neu zu erzeugen. Die längste Kette dient nicht nur als Nachweis für die Sequenz bezeugter Ereignisse, sondern auch als Beweis, dass sie vom größten Pool an CPU-Leistung stammt. Solange der Großteil der CPU-Leistung von Nodes kontrolliert wird, die nicht kooperieren, um das Netzwerk anzugreifen, werden diese die längste Kette generieren und schneller sein als die Angreifer. Das Netzwerk selbst erfordert nur eine Minimalstruktur. Nachrichten werden auf Best-Effort-Basis übertragen, und die Nodes können das Netzwerk beliebig verlassen und wieder betreten, da sie die längste Proof-of-Work-Kette als Beweis darüber akzeptieren, was geschah, während sie weg waren.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reset/bitcoins-leichte-sprache
Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung zweier Absätze aus dem „Übereinkommen von Paris“ der Klimarahmenkonvention der 195 Mitgliedsstaaten der Vereinten Nationen im Jahr 2016.,"(…) Zur Verwirklichung des in Artikel 2 genannten Zieles dieses Übereinkommens sind von allen Vertragsparteien als national festgelegte Beiträge zu der weltweiten Reaktion auf Klimaänderungen ehrgeizige Anstrengungen im Sinne der Artikel 4, 7, 9, 10, 11 und 13 zu unternehmen und zu übermitteln.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/ueberraschung/denn-der-wald-ist-wichtig
Alle sollen sich anstrengen.,"Die Anstrengungen aller Vertragsparteien werden im Laufe der Zeit eine Steigerung darstellen, wobei die Notwendigkeit anerkannt wird,",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/ueberraschung/denn-der-wald-ist-wichtig
"Alle sollen sich mehr anstrengen.

die Vertragsparteien, die Entwicklungsländer sind, bei der wirksamen Durchführung dieses Übereinkommens zu unterstützen. (…)",Die reichen Länder sollen den armen Ländern helfen.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/ueberraschung/denn-der-wald-ist-wichtig
"Die Vertragsparteien werden ermutigt, unter anderem durch ergebnisbasierte Zahlungen Maßnahmen zur Umsetzung und Unterstützung des vorhandenen Rahmens zu ergreifen, der durch die aufgrund des Rahmenübereinkommens bereits vereinbarten diesbezüglichen Leitlinien und Beschlüsse geschaffen wurde, und zwar im Hinblick auf Politikansätze und positive Anreize für Tätigkeiten im Zusammenhang mit der Reduktion der Emissionen aufgrund der Entwaldung und der Verschlechterung des Zustands der Wälder und die Rolle der Erhaltung und nachhaltigen Bewirtschaftung der Wälder und die Erhöhung der in ihnen gespeicherten Kohlenstoffvorräte in den Entwicklungsländern","Alle sollen sich um ihren Wald kümmern.

sowie im Hinblick auf alternative Politikansätze wie etwa gemeinsame Minderungs- und Anpassungsansätze für die integrierte und nachhaltige Bewirtschaftung der Wälder, wobei erneut bekräftigt wird, wie wichtig gegebenenfalls die Förderung des mit diesen Ansätzen verbundenen Nutzens des Waldes über seine Funktion als Kohlenstoffspeicher hinaus durch bestimmte Anreize ist. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/ueberraschung/denn-der-wald-ist-wichtig
Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung einiger Passagen einer Restaurantkritik von Jürgen Dollase aus der »Frankfurter Allgemeinen Zeitung« vom 30. Oktober 2015.,"„(…) Die Spurensuche in den Menüs zeigt schon eine ganze Menge. (…) Mit einer kleinen Rolle Schweinebauch, einem Sauerampfereis oder einem Kefir-Espuma wird das zum wohlstrukturierten Ereignis en miniature – Slow Food sozusagen, aber hier einmal wirklich so, wie es sein sollte, als Sog sich wie von selbst ergebender Konzentration, weil die Hand des Meisters so prächtige Verläufe und Räumlichkeiten schafft.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/frauen-maenner/auf-dem-salat-liegt-eine-muschel
Ich lese erst mal die Speisekarte. Es gibt Schweine·fleisch. Aber nur den Bauch vom Schwein. Und es gibt Eis aus einer Pflanze. Und es gibt Schaum aus Joghurt. Für mich ist das eine gute Mischung. Das hat der Koch sehr gut gemacht.,"Zweite Variation: In einem klaren angereicherten Tomatensud findet sich ein Sockel hervorragend gewürzten Taboulés mit einem Stück Auster, einem weißen Tomatenschaum und einigen winzigen Partikeln. Hier wird ein ausgeweitetes aromatisches Verständnis vorgeführt, das nicht nur vordergründig ins mediterrane Fach geht, sondern auch einen Hauch erfrischender Säure entwickelt, die in der Lage ist, alle beteiligten Elemente dezent umzufärben. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/frauen-maenner/auf-dem-salat-liegt-eine-muschel
Es gibt auch eine Brühe aus Tomaten. In der Mitte von der Brühe schwimmt ein Salat aus Weizen. Auf dem Salat liegt eine Muschel. Neben der Muschel liegt Schaum aus Tomaten. Auf dem Schaum sind ganz kleine Krümel. Das schmeckt wie am Mittelmeer. Und es schmeckt auch sauer.,"Gegenüber dieser neuen Arbeit müssen Gerichte wie die Gänseleber mit Kokos, Banane und Chili wie Pflichtübungen wirken. Das heute bei vielen Köchen beliebte Spiel mit Fruchtsüße gerät oft einen Tick zu plakativ und entfernt sich vom Aroma des Hauptprodukts; was bleibt, ist dann nur die Süße. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/frauen-maenner/auf-dem-salat-liegt-eine-muschel
"Es gibt auch Leber von der Gans. Die Leber ist gewürzt mit Kokos, Banane und Chili. Das ist langweilig. Das machen viele Köche. Das ist zu süß.","Wesentlich konsequenter entwickelt ist da der Orkney-Lachs mit Tapioka-Dashi, Lauchöl, Miso-Hollandaise und Algenchip. Man könnte diese Komposition als asiatisch inspiriert einordnen, wie es gerade von verschiedenen deutschen Spitzenköchen auf sehr hohem Niveau gepflegt wird. Die „Einsteins“ sind damit offensichtlich nicht zufrieden und ergänzen durch drei Zubereitungen in kleinen Nocken: ein Kimchi, ein Algensalat und ein Birnenkompott. Alle drei sind exzellent und öffnen den Weg zu gründlich variierten Bildern: ins asiatisch-herzhafte, ins maritim-jodige und ins, sagen wir: japanisch-ländliche. (…)“",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/frauen-maenner/auf-dem-salat-liegt-eine-muschel
Die „Leichte Sprache“ richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung eines Schreibens des Ordnungsamtes Frankfurt am Main zu einer Anhörung in einem Bußgeldverfahren.,"Sehr geehrter Herr X,",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/strategie/das-war-sehr-frech-von-ihnen
"ich werfe Ihnen vor, am 28.11.2015 um 23:00 Uhr in Frankfurt am Main, Kaiserstraße 76 (Kaisersack) folgende Ordnungswidrigkeit begangen zu haben:","Hallo Herr X, Sie waren am 28. November 2015 in Frankfurt.
Da haben Sie was angestellt.
Um 11 Uhr abends am Kaisersack.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/strategie/das-war-sehr-frech-von-ihnen
"Sie trugen einen schwarzen Kapuzenpullover mit der Aufschrift „ACAB“. „ACAB“ stellt allgemein bekannt eine Abkürzung für die Parole „All Cops are Bastards“ dar und dient dazu, die Polizei in der Öffentlichkeit zu verunglimpfen.","Sie hatten einen Pulli an.
Auf dem Pulli stand „ACAB“.
„ACAB“ ist eine Abkürzung für einen Spruch.
Der Spruch soll die Polizei beleidigen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/strategie/das-war-sehr-frech-von-ihnen
"Dies stellt eine grob ungehörige Handlung dar, die geeignet ist, die Allgemeinheit zu belästigen oder zu gefährden und die öffentliche Ordnung zu beeinträchtigen.","Das war sehr frech von Ihnen.
Das kann Leute ärgern.
Das kann gefährlich sein.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/strategie/das-war-sehr-frech-von-ihnen
"§ 118 OWiG. (…)
Nach § 55 des Gesetzes über Ordnungswidrigkeiten (OWiG) haben Sie Gelegenheit, zu dem Vorwurf Stellung zu nehmen. Es steht Ihnen frei, zur Sache auszusagen. Sie sind aber in jedem Fall – auch wenn Sie die Ordnungswidrigkeit nicht begangen haben – verpflichtet, unrichtige oder unvollständige Angaben zu Ihrer Person im Anhörungsbogen (…) zu berichtigen oder zu vervollständigen. Die Verletzung dieser Pflicht ist nach § 111 OWiG mit einer Geldbuße bedroht. (…) Sofern Sie sich nicht zu dem Vorwurf äußern, kann ohne weitere Anhörung ein Bußgeldbescheid gegen Sie erlassen werden. Falls Sie sich äußern, werde ich aufgrund Ihrer Angaben entscheiden, ob das Verfahren eingestellt oder ohne weitere Antwort ein Bußgeldbescheid erlassen wird.","Mit freundlichen Grüßen (…)
Frau X",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/strategie/das-war-sehr-frech-von-ihnen
"Die „Leichte Sprache“ richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung des Verkaufstextes der „Oral-B Genius 9000 White“ für 299,99 Euro (UVP) auf der Herstellerseite.","Die Genius 9000 ist so konzipiert, dass sie darin unterstützt, so zu putzen, wie Ihr Zahnarzt es empfiehlt. Die elektrische Zahnbürste kann mit der Smartphone-App von Oral-B über Bluetooth gekoppelt werden, um Ihnen benutzerdefiniertes Echtzeit-Feedback zu geben. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/loslassen/solange-putze-ich-diesen-zahn-schon
"Die Firma Oral B hat eine Zahn·bürste gebaut.
Die Zahn·bürste ist elektrisch.
Das heißt: Die Zahn·bürste bewegt sich von selbst im Mund.
Die Zahn·bürste kannst du mit deinem Handy verbinden.
Dann weiß dein Handy, wie gut du die Zähne putzt.","Erreichen Sie alle Mundbereiche mit der Positionserkennung. Die fortschrittliche Positionserkennungs-Technologie der Genius 9000 CrossAction Elektrische Zahnbürste ermöglicht es Ihnen, zu sehen, welche Bereiche im Mund Sie wie lange putzen. So können Sie Ihre Technik anpassen, um jeden Bereich lange genug zu putzen und keine Stellen mehr auszulassen (…).",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/loslassen/solange-putze-ich-diesen-zahn-schon
